Film Title,Clip Title, Clip ID,Frame Number,Image Name,Close-up code I
Don't Look Now,She's Happy,122,3186,trainset/CU/122_003186.jpg,CU
Don't Look Now,She's Happy,122,4007,trainset/CU/122_004007.jpg,CU
The Ring,She Never Sleeps,371,555,trainset/CU/371_000555.jpg,CU
The Ring,She Never Sleeps,371,1201,trainset/CU/371_001201.jpg,CU
The Ring,She Never Sleeps,371,1342,trainset/CU/371_001342.jpg,CU
The Ring,She Never Sleeps,371,1394,trainset/CU/371_001394.jpg,CU
The Ring,She Never Sleeps,371,1415,trainset/CU/371_001415.jpg,CU
The Ring,She Never Sleeps,371,1808,trainset/CU/371_001808.jpg,CU
The Ring,She Never Sleeps,371,2066,trainset/CU/371_002066.jpg,CU
The Ring,She Never Sleeps,371,2077,trainset/CU/371_002077.jpg,CU
The Ring,She Never Sleeps,371,2197,trainset/CU/371_002197.jpg,CU
The Ring,She Never Sleeps,371,2245,trainset/CU/371_002245.jpg,CU
The Ring,She Never Sleeps,371,2450,trainset/CU/371_002450.jpg,CU
The Ring,She Never Sleeps,371,3330,trainset/CU/371_003330.jpg,CU
The Ring,She Never Sleeps,371,3408,trainset/CU/371_003408.jpg,CU
The Ring,She Never Sleeps,371,3730,trainset/CU/371_003730.jpg,CU
The Ring,She Never Sleeps,371,3781,trainset/CU/371_003781.jpg,CU
The Ring,She Never Sleeps,371,3887,trainset/CU/371_003887.jpg,CU
The Ring,She Never Sleeps,371,3990,trainset/CU/371_003990.jpg,CU
The Ring,She Never Sleeps,371,4099,trainset/CU/371_004099.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,1951,trainset/CU/1417_001951.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,3085,trainset/CU/1417_003085.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,3508,trainset/CU/1417_003508.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,4917,trainset/CU/1417_004917.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,5138,trainset/CU/1417_005138.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,5966,trainset/CU/1417_005966.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,6341,trainset/CU/1417_006341.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,6425,trainset/CU/1417_006425.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,6465,trainset/CU/1417_006465.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,6588,trainset/CU/1417_006588.jpg,CU
The Garden of the Finzi-Continis,We All Kept Quiet,1396,797,trainset/CU/1396_000797.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,2096,trainset/CU/1396_002096.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,2149,trainset/CU/1396_002149.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,2235,trainset/CU/1396_002235.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,2673,trainset/CU/1396_002673.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,2980,trainset/CU/1396_002980.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,3002,trainset/CU/1396_003002.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,3166,trainset/CU/1396_003166.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,3305,trainset/CU/1396_003305.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,3512,trainset/CU/1396_003512.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,3585,trainset/CU/1396_003585.jpg,CUEI
The Garden of the Finzi-Continis,We All Kept Quiet,1396,3779,trainset/CU/1396_003779.jpg,CUEI
The Son of the Sheik,Valentino in Chains,1416,2346,trainset/CU/1416_002346.jpg,CU
The Son of the Sheik,Valentino in Chains,1416,2743,trainset/CU/1416_002743.jpg,CU
The Son of the Sheik,Valentino in Chains,1416,4038,trainset/CU/1416_004038.jpg,CU
Mullholand Drive,Unlocking the Box,1386,2722,trainset/CU/1386_002722.jpg,SS
Mullholand Drive,Unlocking the Box,1386,3062,trainset/CU/1386_003062.jpg,SS
Mullholand Drive,Unlocking the Box,1386,3500,trainset/CU/1386_003500.jpg,SS
Mullholand Drive,Unlocking the Box,1386,3611,trainset/CU/1386_003611.jpg,SS
Mullholand Drive,This is the Girl,1384,138,trainset/CU/1384_000138.jpg,CUZ
Mullholand Drive,This is the Girl,1384,2034,trainset/CU/1384_002034.jpg,CUZ
Mullholand Drive,This is the Girl,1384,2219,trainset/CU/1384_002219.jpg,CUZ
The Shadow of the Vampire,The Vampire's Fate,1419,51,trainset/CU/1419_000051.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,996,trainset/CU/1419_000996.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,4029,trainset/CU/1419_004029.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,5134,trainset/CU/1419_005134.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,6054,trainset/CU/1419_006054.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,6126,trainset/CU/1419_006126.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,6141,trainset/CU/1419_006141.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,6160,trainset/CU/1419_006160.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,8142,trainset/CU/1419_008142.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,8233,trainset/CU/1419_008233.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,8256,trainset/CU/1419_008256.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,8307,trainset/CU/1419_008307.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,8446,trainset/CU/1419_008446.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,9558,trainset/CU/1419_009558.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,8741,trainset/CU/1419_008741.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,8855,trainset/CU/1419_008855.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,9129,trainset/CU/1419_009129.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,9172,trainset/CU/1419_009172.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,9369,trainset/CU/1419_009369.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,10115,trainset/CU/1419_010115.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,10334,trainset/CU/1419_010334.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,11260,trainset/CU/1419_011260.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,11537,trainset/CU/1419_011537.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,11694,trainset/CU/1419_011694.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,11864,trainset/CU/1419_011864.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,11969,trainset/CU/1419_011969.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,11982,trainset/CU/1419_011982.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,12051,trainset/CU/1419_012051.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,12076,trainset/CU/1419_012076.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,12166,trainset/CU/1419_012166.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,12291,trainset/CU/1419_012291.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,12415,trainset/CU/1419_012415.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,12651,trainset/CU/1419_012651.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,12787,trainset/CU/1419_012787.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,12882,trainset/CU/1419_012882.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,13044,trainset/CU/1419_013044.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,13142,trainset/CU/1419_013142.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,13307,trainset/CU/1419_013307.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,13456,trainset/CU/1419_013456.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,13852,trainset/CU/1419_013852.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,14394,trainset/CU/1419_014394.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,14868,trainset/CU/1419_014868.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,15268,trainset/CU/1419_015268.jpg,CU
Strike,The Stockholders,1373,1418,trainset/CU/1373_001418.jpg,CU
Strike,The Stockholders,1373,1545,trainset/CU/1373_001545.jpg,CU
Strike,The Stockholders,1373,1723,trainset/CU/1373_001723.jpg,CU
Strike,The Stockholders,1373,1854,trainset/CU/1373_001854.jpg,CU
Strike,The Stockholders,1373,1912,trainset/CU/1373_001912.jpg,CU
Strike,The Stockholders,1373,2037,trainset/CU/1373_002037.jpg,CU
Strike,The Stockholders,1373,4544,trainset/CU/1373_004544.jpg,CU
Strike,The Stockholders,1373,4994,trainset/CU/1373_004994.jpg,CU
Strike,The Stockholders,1373,5064,trainset/CU/1373_005064.jpg,CU
Strike,The Stockholders,1373,5089,trainset/CU/1373_005089.jpg,CU
Strike,The Stockholders,1373,5194,trainset/CU/1373_005194.jpg,CU
Strike,The Stockholders,1373,5312,trainset/CU/1373_005312.jpg,CU
Strike,The Stockholders,1373,5398,trainset/CU/1373_005398.jpg,CU
Strike,The Stockholders,1373,5448,trainset/CU/1373_005448.jpg,CU
Strike,The Stockholders,1373,5519,trainset/CU/1373_005519.jpg,CU
Strike,The Stockholders,1373,5544,trainset/CU/1373_005544.jpg,CU
Strike,The Stockholders,1373,5555,trainset/CU/1373_005555.jpg,CU
Strike,The Stockholders,1373,5605,trainset/CU/1373_005605.jpg,CU
Strike,The Stockholders,1373,5620,trainset/CU/1373_005620.jpg,CU
Strike,The Stockholders,1373,5636,trainset/CU/1373_005636.jpg,CU
Strike,The Stockholders,1373,5772,trainset/CU/1373_005772.jpg,CU
Strike,The Stockholders,1373,5832,trainset/CU/1373_005832.jpg,CU
Strike,The Stockholders,1373,5870,trainset/CU/1373_005870.jpg,CU
Strike,The Stockholders,1373,5911,trainset/CU/1373_005911.jpg,CU
Strike,The Stockholders,1373,5923,trainset/CU/1373_005923.jpg,CU
Strike,The Stockholders,1373,6010,trainset/CU/1373_006010.jpg,CU
Strike,The Stockholders,1373,6149,trainset/CU/1373_006149.jpg,CU
Strike,The Stockholders,1373,6234,trainset/CU/1373_006234.jpg,CU
Strike,The Stockholders,1373,6387,trainset/CU/1373_006387.jpg,CU
Strike,The Stockholders,1373,6473,trainset/CU/1373_006473.jpg,CU
Strike,The Stockholders,1373,6524,trainset/CU/1373_006524.jpg,CU
Strike,The Stockholders,1373,6631,trainset/CU/1373_006631.jpg,CU
Strike,The Stockholders,1373,6885,trainset/CU/1373_006885.jpg,CU
Strike,The Stockholders,1373,7024,trainset/CU/1373_007024.jpg,CU
Strike,The Stockholders,1373,7325,trainset/CU/1373_007325.jpg,CU
Strike,The Stockholders,1373,7667,trainset/CU/1373_007667.jpg,CU
Strike,The Stockholders,1373,8854,trainset/CU/1373_008854.jpg,CU
Strike,The Stockholders,1373,8874,trainset/CU/1373_008874.jpg,CU
Strike,The Stockholders,1373,8940,trainset/CU/1373_008940.jpg,CU
Strike,The Stockholders,1373,8994,trainset/CU/1373_008994.jpg,CU
Strike,The Stockholders,1373,9001,trainset/CU/1373_009001.jpg,CU
Strike,The Stockholders,1373,9020,trainset/CU/1373_009020.jpg,CU
Strike,The Stockholders,1373,9031,trainset/CU/1373_009031.jpg,CU
Strike,The Stockholders,1373,9049,trainset/CU/1373_009049.jpg,CU
Strike,The Stockholders,1373,9076,trainset/CU/1373_009076.jpg,CU
Strike,The Stockholders,1373,9086,trainset/CU/1373_009086.jpg,CU
Battleship Potemkin,The Odessa Steps,1403,1344,trainset/CU/1403_001344.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,2204,trainset/CU/1403_002204.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,4344,trainset/CU/1403_004344.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,4559,trainset/CU/1403_004559.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,4607,trainset/CU/1403_004607.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,4617,trainset/CU/1403_004617.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,6261,trainset/CU/1403_006261.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,6357,trainset/CU/1403_006357.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,9377,trainset/CU/1403_009377.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,9452,trainset/CU/1403_009452.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,9598,trainset/CU/1403_009598.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,9761,trainset/CU/1403_009761.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,9926,trainset/CU/1403_009926.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,10028,trainset/CU/1403_010028.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,10249,trainset/CU/1403_010249.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,10400,trainset/CU/1403_010400.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,11482,trainset/CU/1403_011482.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,11874,trainset/CU/1403_011874.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,11937,trainset/CU/1403_011937.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,12039,trainset/CU/1403_012039.jpg,SS
Battleship Potemkin,The Odessa Steps,1403,12104,trainset/CU/1403_012104.jpg,SS
Breathless,The Harder They Fall,1328,497,trainset/CU/1328_000497.jpg,CU
Breathless,The Harder They Fall,1328,610,trainset/CU/1328_000610.jpg,CU
Breathless,The Harder They Fall,1328,747,trainset/CU/1328_000747.jpg,CU
Breathless,The Harder They Fall,1328,881,trainset/CU/1328_000881.jpg,CU
Dil Se..,The Final Confrontation,1358,765,trainset/CU/1358_000765.jpg,CU
Dil Se..,The Final Confrontation,1358,876,trainset/CU/1358_000876.jpg,CU
Dil Se..,The Final Confrontation,1358,1673,trainset/CU/1358_001673.jpg,CU
Dil Se..,The Final Confrontation,1358,3076,trainset/CU/1358_003076.jpg,CU
Dil Se..,The Final Confrontation,1358,3502,trainset/CU/1358_003502.jpg,CU
Dil Se..,The Final Confrontation,1358,3625,trainset/CU/1358_003625.jpg,CU
Dil Se..,The Final Confrontation,1358,4040,trainset/CU/1358_004040.jpg,CU
Dil Se..,The Final Confrontation,1358,4083,trainset/CU/1358_004083.jpg,CU
Dil Se..,The Final Confrontation,1358,4188,trainset/CU/1358_004188.jpg,CU
Dil Se..,The Final Confrontation,1358,4855,trainset/CU/1358_004855.jpg,CU
Dil Se..,The Final Confrontation,1358,4933,trainset/CU/1358_004933.jpg,CU
Dil Se..,The Final Confrontation,1358,5060,trainset/CU/1358_005060.jpg,CU
Dil Se..,The Final Confrontation,1358,5180,trainset/CU/1358_005180.jpg,CU
Dil Se..,The Final Confrontation,1358,5240,trainset/CU/1358_005240.jpg,CU
Dil Se..,The Final Confrontation,1358,5321,trainset/CU/1358_005321.jpg,CU
Mullholand Drive,The Cowboy,1390,4034,trainset/CU/1390_004034.jpg,CU
Mullholand Drive,The Cowboy,1390,4298,trainset/CU/1390_004298.jpg,CU
Mullholand Drive,The Cowboy,1390,4406,trainset/CU/1390_004406.jpg,CU
Mullholand Drive,The Cowboy,1390,4730,trainset/CU/1390_004730.jpg,CU
Mullholand Drive,The Cowboy,1390,4955,trainset/CU/1390_004955.jpg,CU
Mullholand Drive,The Cowboy,1390,5022,trainset/CU/1390_005022.jpg,CU
Mullholand Drive,The Cowboy,1390,5213,trainset/CU/1390_005213.jpg,CU
Mullholand Drive,The Cowboy,1390,5292,trainset/CU/1390_005292.jpg,CU
Mullholand Drive,The Cowboy,1390,5385,trainset/CU/1390_005385.jpg,CU
Mullholand Drive,The Cowboy,1390,5480,trainset/CU/1390_005480.jpg,CU
Mullholand Drive,The Cowboy,1390,5625,trainset/CU/1390_005625.jpg,CU
Mullholand Drive,The Cowboy,1390,5667,trainset/CU/1390_005667.jpg,CU
Mullholand Drive,The Cowboy,1390,5812,trainset/CU/1390_005812.jpg,CU
Mullholand Drive,The Cowboy,1390,5924,trainset/CU/1390_005924.jpg,CU
Mullholand Drive,The Cowboy,1390,5995,trainset/CU/1390_005995.jpg,CU
Mullholand Drive,The Cowboy,1390,6179,trainset/CU/1390_006179.jpg,CU
Mullholand Drive,The Cowboy,1390,6375,trainset/CU/1390_006375.jpg,CU
Mullholand Drive,The Cowboy,1390,6501,trainset/CU/1390_006501.jpg,CU
Mullholand Drive,The Cowboy,1390,6621,trainset/CU/1390_006621.jpg,CU
What Dreams May Come,The Afterlife in Color,1461,710,trainset/CU/1461_000710.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,984,trainset/CU/1461_000984.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,1533,trainset/CU/1461_001533.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,1953,trainset/CU/1461_001953.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,2138,trainset/CU/1461_002138.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,4061,trainset/CU/1461_004061.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,4576,trainset/CU/1461_004576.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,5087,trainset/CU/1461_005087.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,6374,trainset/CU/1461_006374.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,6792,trainset/CU/1461_006792.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,6999,trainset/CU/1461_006999.jpg,CUTRAN
What Dreams May Come,The Afterlife in Color,1461,7506,trainset/CU/1461_007506.jpg,CUTRAN
Way Down East,Tell the Whole Story,1406,3,trainset/CU/1406_000003.jpg,CU
Way Down East,Tell the Whole Story,1406,452,trainset/CU/1406_000452.jpg,CU
Way Down East,Tell the Whole Story,1406,739,trainset/CU/1406_000739.jpg,CU
Way Down East,Tell the Whole Story,1406,1699,trainset/CU/1406_001699.jpg,CU
Django Unchained,Surprising the Klan,1433,9639,trainset/CU/1433_009639.jpg,CUR
BlacKkKlansman,Too Late to Turn Back Now,1241,1095,trainset/CU/1241_001095.jpg,CU
Mulholland Drive,Diane Arranges a Hit,1393,708,trainset/CU/1393_000708.jpg,CU
Psycho,Cop Stops Marion,890,2552,trainset/CU/890_002552.jpg,SS
For Whom the Bell Tolls,An Army Passes,149,904,trainset/CU/149_000904.jpg,CU
Nosferatu,Dinner with the Count,1444,928,trainset/CU/1444_000928.jpg,CU
Way Down East,Called by the River,1405,8649,trainset/CU/1405_008649.jpg,CU
The Great Beauty,Art Party,332,543,trainset/CU/332_000543.jpg,SC
Way Down East,Tell the Whole Story,1406,1661,trainset/CU/1406_001661.jpg,CU
Son of the Sheik,Yasmin Abducted,1417,5038,trainset/CU/1417_005038.jpg,CU
A Nightmare on Elm Street,Bath Scene,1039,4953,trainset/CU/1039_004953.jpg,CU
Frances Ha,Closing Sequence,1366,4156,trainset/CU/1366_004156.jpg,CU
Strike,The Stockholders,1373,4546,trainset/CU/1373_004546.jpg,CU
The Imitation Game,Alan Gets Interrogated,341,4753,trainset/CU/341_004753.jpg,CU
The Birth of a Nation,The Klan to the Rescue,76,5108,trainset/CU/76_005108.jpg,CU
The Great Beauty,Art Party,332,10765,trainset/CU/332_010765.jpg,SC
Blow Up,Tennis,87,3199,trainset/CU/87_003199.jpg,CU
The Ring,The Video,370,100,trainset/CU/370_000100.jpg,SS
Son of the Sheik,Yasmin Abducted,1417,4950,trainset/CU/1417_004950.jpg,CU
Nosferatu,Dinner with the Count,1444,1150,trainset/CU/1444_001150.jpg,CU
WALL-E,Eve's Theme,415,609,trainset/CU/415_000609.jpg,CU
Rosemary's Baby,Wifely Duties,920,663,trainset/CU/920_000663.jpg,CUZ
Blow Up,Tennis,87,3299,trainset/CU/87_003299.jpg,CU
The Seas Beneath,A New Mission,1421,169,trainset/CU/1421_000169.jpg,CUTRAN
Strike,The Stockholders,1373,8841,trainset/CU/1373_008841.jpg,CU
Way Down East,A Fake Proposal,1402,3680,trainset/CU/1402_003680.jpg,CU
Pan's Labyrinth,The Book of Crossroads,211,969,trainset/CU/211_000969.jpg,SC
We Have a Pope,Cardinal Volleyball,1378,4507,trainset/CU/1378_004507.jpg,CU
Nosferatu,Dinner with the Count,1444,794,trainset/CU/1444_000794.jpg,CU
The Conformist,Anna's Death,307,891,trainset/CU/307_000891.jpg,SC
The Ring,The Video,370,65,trainset/CU/370_000065.jpg,SS
Amarcord,Don Balosa,16,2944,trainset/CU/16_002944.jpg,CU
Citizen Kane,Thatcher Library ,1085,2212,trainset/CU/1085_002212.jpg,CUEI
Sorry to Bother You,White Voice,1089,2447,trainset/CU/1089_002447.jpg,CU
The Social Network,Facemash,1122,3588,trainset/CU/1122_003588.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,2042,trainset/CU/1441_002042.jpg,CU
The Ring,She Never Sleeps,371,1978,trainset/CU/371_001978.jpg,CU
Frances Ha,Closing Sequence,1366,7710,trainset/CU/1366_007710.jpg,CU
Bellisima,The Audition,38,1172,trainset/CU/38_001172.jpg,CU
Mondo Cane,Contrastive Organisation,202,3260,trainset/CU/202_003260.jpg,SC
Blackmail,Knife,1413,1461,trainset/CU/1413_001461.jpg,CUT
Marriage Italian Style,È Bello Piangere,191,1200,trainset/CU/191_001200.jpg,CU
The Searchers,Brad Learns of Lucy's Fate,388,1263,trainset/CU/388_001263.jpg,CU
The Lives of Others,The Stasi's Second Search,349,1733,trainset/CU/349_001733.jpg,SS
Mullholand Drive,This is the Girl,1384,2012,trainset/CU/1384_002012.jpg,CUZ
What Dreams May Come,The Afterlife in Color,1461,7526,trainset/CU/1461_007526.jpg,CUTRAN
Strike,The Stockholders,1373,6395,trainset/CU/1373_006395.jpg,CU
The Shadow of the Vampire,The Vampire's Fate,1419,6066,trainset/CU/1419_006066.jpg,CU
A Fistful of Dollars,Ramon's Waiting,145,3871,trainset/CU/145_003871.jpg,CU
Pan's Labryrinth,Closing Sequence,206,9337,trainset/CU/206_009337.jpg,CU
Way Down East,Tell the Whole Story,1406,423,trainset/CU/1406_000423.jpg,CU
The Imitation Game,Alan Gets Interrogated,341,4785,trainset/CU/341_004785.jpg,CU
The Imitation Game,Alan's Medication,342,7933,trainset/CU/342_007933.jpg,CU
The Matrix,You Can't Be Dead,358,857,trainset/CU/358_000857.jpg,CU
Citizen Kane,Suzan's Suicide Attempt,1086,4105,trainset/CU/1086_004105.jpg,CUTRAN
The Shadow of the Vampire,The Vampire's Fate,1419,12190,trainset/CU/1419_012190.jpg,CU
The Garden of the Finzi-Continis,We All Kept Quiet,1396,2109,trainset/CU/1396_002109.jpg,CUEI
Strike,The Question of Surveillance,1304,5637,trainset/CU/1304_005637.jpg,CUTRAN
A Fistful of Dollars,Ramon's Waiting,145,1837,trainset/CU/145_001837.jpg,CU
Rosemary's Baby,Wifely Duties,920,973,trainset/CU/920_000973.jpg,CUZ
Rashomon,Dead Men Don't Lie,217,2769,trainset/CU/217_002769.jpg,CU
What Dreams May Come,The Afterlife in Color,1461,7553,trainset/CU/1461_007553.jpg,CUTRAN
The Imitation Game,Alan Gets Interrogated,341,4771,trainset/CU/341_004771.jpg,CU
The Artist,Tapping into Sound,261,2381,trainset/CU/261_002381.jpg,CUT
Citizen Kane,Thatcher Library ,1085,2287,trainset/CU/1085_002287.jpg,CUEI
Umberto D,Closing Sequence,1318,7936,trainset/CU/1318_007936.jpg,CU
Citizen Kane,Suzan's Suicide Attempt,1086,3805,trainset/CU/1086_003805.jpg,CUTRAN
Bellisima,The Audition,38,4183,trainset/CU/38_004183.jpg,CU
Strike,The Question of Surveillance,1304,4587,trainset/CU/1304_004587.jpg,CUTRAN
Blow Up,Tennis,87,3167,trainset/CU/87_003167.jpg,CU
Strike,The Stockholders,1373,1626,trainset/CU/1373_001626.jpg,CU
BlacKkKlansman,Too Late to Turn Back Now,1241,1089,trainset/CU/1241_001089.jpg,CU
Dilwale Dulhania Le Jayenge,Expression of Faith in A Foreign Place,1326,1273,trainset/CU/1326_001273.jpg,CU
The Last Laugh,Epilogue,346,1320,trainset/CU/346_001320.jpg,CU
WALL-E,Eve's Theme,415,638,trainset/CU/415_000638.jpg,CU
Mulholland Drive,Closing Sequence,1389,3740,trainset/CU/1389_003740.jpg,CUTRAN
Broken Blossoms,A Friendship,1429,4865,trainset/CU/1429_004865.jpg,CU
Inception,Cobb's Flashback,172,2812,trainset/CU/172_002812.jpg,CU
Eternal Sunshine of the Spotless Mind,Clementine the Tangerine,132,284,trainset/CU/132_000284.jpg,CU
The Matrix,You Can't Be Dead,358,241,trainset/CU/358_000241.jpg,CU
Way Down East,Tell the Whole Story,1406,104,trainset/CU/1406_000104.jpg,CU
Our Dancing Daughters,Ann on the Stairs,1441,2223,trainset/CU/1441_002223.jpg,CU
Strike,The Stockholders,1373,8833,trainset/CU/1373_008833.jpg,CU
Django Unchained,Surprising the Klan,1433,8862,trainset/CU/1433_008862.jpg,CUR
Pan's Labryrinth,Closing Sequence,206,11173,trainset/CU/206_011173.jpg,CU
Sorry to Bother You,White Voice,1089,2688,trainset/CU/1089_002688.jpg,CU
Snow White and the Seven Dwarfs,Take a Bite,256,418,trainset/CU/256_000418.jpg,CUZ
The Great Train Robbery,Bang!,1374,8,trainset/CU/1374_000008.jpg,CU
The Searchers,Calvary Massacre of the Comanches,387,758,trainset/CU/387_000758.jpg,CU
Everybody's Woman,The Death of Gaby,135,1960,trainset/CU/135_001960.jpg,CU
All That Jazz,Hospital Hallucination,1400,5567,trainset/CU/1400_005567.jpg,CUTRAN
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Women's Group Interview,88,1084,trainset/CU/88_001084.jpg,CU
What Dreams May Come,The Afterlife in Color,1461,1479,trainset/CU/1461_001479.jpg,CUTRAN
The Artist,Tapping into Sound,261,33,trainset/CU/261_000033.jpg,CUT
Trancendence,Will's Upload,758,2247,trainset/CU/758_002247.jpg,CUZ
The Imitation Game,Alan's Medication,342,2478,trainset/CU/342_002478.jpg,CU
Breathless,Closing Sequence,1323,4157,trainset/CU/1323_004157.jpg,CU
Bellisima,The Audition,38,4924,trainset/CU/38_004924.jpg,CU
Broken Blossoms,A Friendship,1429,3110,trainset/CU/1429_003110.jpg,CU
The Birth of a Nation,The Klan to the Rescue,76,5139,trainset/CU/76_005139.jpg,CU
Rosemary's Baby,Wifely Duties,920,791,trainset/CU/920_000791.jpg,CUZ
Metropolis,Eternal Gardens,197,5221,trainset/CU/197_005221.jpg,CU
Psycho,Cop Stops Marion,890,1192,trainset/CU/890_001192.jpg,SS
Rashomon,Dead Men Don't Lie,217,2748,trainset/CU/217_002748.jpg,CU
2001: A Space Oddessy,The Star Gate,792,1563,trainset/CU/792_001563.jpg,SS
The Imitation Game,Alan Gets Interrogated,341,4838,trainset/CU/341_004838.jpg,CU
Our Dancing Daughters,Diana's Toast,1435,2567,trainset/CU/1435_002567.jpg,CU
The Garden of the Finzi-Continis,We All Kept Quiet,1396,2159,trainset/CU/1396_002159.jpg,CUEI
Trancendence,Will's Upload,758,1862,trainset/CU/758_001862.jpg,CUZ
