Image Title, Actual Label , Prediction I, Score I, Prediction II, Score II
357_002233.jpg,CU,CU,0.629395,non-CU,0.370605
738_000130.jpg,CU,CU,0.6383,non-CU,0.3617
144_003498.jpg,CU,CU,0.617837,non-CU,0.382163
1391_008654.jpg,CU,CU,0.977464,non-CU,0.0225361
1442_004228.jpg,CU,non-CU,0.897996,CU,0.102004
255_002201.jpg,CU,CU,0.853174,non-CU,0.146826
1380_007225.jpg,CU,CU,0.79511,non-CU,0.204891
1391_007757.jpg,CU,CU,0.923511,non-CU,0.0764886
56_004976.jpg,CU,CU,0.69049,non-CU,0.30951
1303_010383.jpg,CU,non-CU,0.89028,CU,0.10972
1303_000672.jpg,CU,non-CU,0.87453,CU,0.125471
1307_002764.jpg,CU,CU,0.887956,non-CU,0.112044
144_001774.jpg,CU,CU,0.643584,non-CU,0.356416
1322_006686.jpg,CU,CU,0.994764,non-CU,0.00523615
357_005922.jpg,CU,CU,0.808119,non-CU,0.191881
1382_004409.jpg,CU,non-CU,0.598947,CU,0.401053
1307_002363.jpg,CU,CU,0.967688,non-CU,0.0323119
1427_002633.jpg,CU,CU,0.923936,non-CU,0.0760641
56_007541.jpg,CU,CU,0.88509,non-CU,0.11491
1303_000709.jpg,CU,non-CU,0.979253,CU,0.0207471
1427_000755.jpg,CU,CU,0.923875,non-CU,0.0761248
136_000786.jpg,CU,non-CU,0.655431,CU,0.344569
1382_001262.jpg,CU,non-CU,0.837637,CU,0.162364
215_002833.jpg,CU,non-CU,0.88419,CU,0.11581
1370_006407.jpg,CU,non-CU,0.924532,CU,0.0754676
1342_003731.jpg,CU,CU,0.979992,non-CU,0.0200085
136_000734.jpg,CU,non-CU,0.926447,CU,0.0735528
1391_011588.jpg,CU,CU,0.956593,non-CU,0.0434074
215_001782.jpg,CU,non-CU,0.796782,CU,0.203218
1427_002102.jpg,CU,CU,0.599517,non-CU,0.400483
1388_000446.jpg,CU,CU,0.818483,non-CU,0.181517
56_002318.jpg,CU,CU,0.924278,non-CU,0.075722
31_001434.jpg,CU,non-CU,0.750567,CU,0.249434
136_000525.jpg,CU,non-CU,0.708765,CU,0.291235
31_000198.jpg,CU,CU,0.647229,non-CU,0.352771
146_001611.jpg,CU,non-CU,0.643496,CU,0.356504
685_000882.jpg,CU,CU,0.659586,non-CU,0.340414
31_003166.jpg,CU,CU,0.812651,non-CU,0.187349
357_002253.jpg,CU,non-CU,0.63788,CU,0.36212
56_002437.jpg,CU,CU,0.557906,non-CU,0.442094
1427_000621.jpg,CU,CU,0.958993,non-CU,0.0410067
1370_007297.jpg,CU,non-CU,0.927185,CU,0.0728151
1427_000141.jpg,CU,CU,0.975362,non-CU,0.0246381
56_002740.jpg,CU,CU,0.611409,non-CU,0.388591
1370_007044.jpg,CU,non-CU,0.92366,CU,0.0763397
344_000583.jpg,CU,CU,0.863539,non-CU,0.136461
1303_010271.jpg,CU,non-CU,0.792207,CU,0.207793
1427_000338.jpg,CU,CU,0.964509,non-CU,0.0354908
1303_002286.jpg,CU,CU,0.843938,non-CU,0.156063
1303_000142.jpg,non-CU,non-CU,0.999966,CU,3.38669e-05
215_002277.jpg,non-CU,non-CU,0.768461,CU,0.231539
950_002688.jpg,non-CU,non-CU,0.958359,CU,0.0416409
1427_000267.jpg,non-CU,non-CU,0.998994,CU,0.00100647
368_001338.jpg,non-CU,non-CU,0.894149,CU,0.105851
304_001312.jpg,non-CU,non-CU,0.922572,CU,0.0774282
1380_008512.jpg,non-CU,non-CU,0.995731,CU,0.00426944
136_001865.jpg,non-CU,non-CU,0.967648,CU,0.0323519
344_002612.jpg,non-CU,CU,0.687688,non-CU,0.312312
685_007587.jpg,non-CU,non-CU,0.980185,CU,0.0198155
1342_005540.jpg,non-CU,non-CU,0.979031,CU,0.0209688
144_002608.jpg,non-CU,non-CU,0.993925,CU,0.00607519
242_002165.jpg,non-CU,non-CU,0.999285,CU,0.000714915
74_000764.jpg,non-CU,non-CU,0.988919,CU,0.0110804
304_001107.jpg,non-CU,non-CU,0.996408,CU,0.00359221
368_000021.jpg,non-CU,non-CU,0.94675,CU,0.0532501
1303_000364.jpg,non-CU,non-CU,0.999974,CU,2.62006e-05
344_000462.jpg,non-CU,non-CU,0.936212,CU,0.0637881
255_002241.jpg,non-CU,CU,0.554794,non-CU,0.445206
147_001179.jpg,non-CU,non-CU,0.99829,CU,0.00170982
950_007879.jpg,non-CU,non-CU,0.909263,CU,0.090737
304_000123.jpg,non-CU,non-CU,0.999874,CU,0.000125946
1442_004174.jpg,non-CU,non-CU,0.87642,CU,0.12358
1382_006163.jpg,non-CU,non-CU,0.963364,CU,0.0366364
685_004655.jpg,non-CU,non-CU,0.999592,CU,0.000408199
147_003144.jpg,non-CU,non-CU,0.741299,CU,0.258701
1293_000107.jpg,non-CU,non-CU,0.824743,CU,0.175257
1297_005733.jpg,non-CU,non-CU,0.995587,CU,0.00441287
1303_002091.jpg,non-CU,non-CU,0.994184,CU,0.00581556
142_001257.jpg,non-CU,CU,0.53998,non-CU,0.46002
31_003078.jpg,non-CU,non-CU,0.990547,CU,0.00945285
7_000143.jpg,non-CU,non-CU,0.898853,CU,0.101147
255_000206.jpg,non-CU,non-CU,0.949062,CU,0.0509383
685_002981.jpg,non-CU,non-CU,0.952758,CU,0.0472422
1297_004526.jpg,non-CU,non-CU,0.972086,CU,0.0279143
147_003910.jpg,non-CU,non-CU,0.860097,CU,0.139903
292_002762.jpg,non-CU,non-CU,0.977046,CU,0.0229534
344_002016.jpg,non-CU,non-CU,0.690717,CU,0.309283
1382_004264.jpg,non-CU,non-CU,0.999857,CU,0.00014308
1349_000056.jpg,non-CU,non-CU,0.89972,CU,0.10028
215_003878.jpg,non-CU,non-CU,0.729419,CU,0.270581
1427_000713.jpg,non-CU,non-CU,0.997488,CU,0.00251173
7_001006.jpg,non-CU,non-CU,0.626457,CU,0.373543
1372_000042.jpg,non-CU,non-CU,0.999586,CU,0.000414462
242_000782.jpg,non-CU,non-CU,0.999535,CU,0.000464551
31_004114.jpg,non-CU,non-CU,0.719185,CU,0.280816
685_007119.jpg,non-CU,non-CU,0.927348,CU,0.0726519
1382_002019.jpg,non-CU,non-CU,0.998213,CU,0.00178726
215_003091.jpg,non-CU,non-CU,0.960508,CU,0.0394923
924_003617.jpg,non-CU,CU,0.762701,non-CU,0.237299
1324_002990.jpg,non-CU,non-CU,0.693107,CU,0.306893
146_000205.jpg,non-CU,non-CU,0.959887,CU,0.040113
1372_000035.jpg,non-CU,non-CU,0.999547,CU,0.00045255
292_000427.jpg,non-CU,CU,0.505616,non-CU,0.494384
1293_003338.jpg,non-CU,CU,0.562061,non-CU,0.437939
1303_002130.jpg,non-CU,non-CU,0.994303,CU,0.00569683
147_001549.jpg,non-CU,non-CU,0.534361,CU,0.465639
31_003066.jpg,non-CU,non-CU,0.990547,CU,0.00945285
407_000686.jpg,non-CU,non-CU,0.993776,CU,0.00622386
1324_003346.jpg,non-CU,non-CU,0.880713,CU,0.119287
1388_001101.jpg,non-CU,non-CU,0.786533,CU,0.213467
242_001285.jpg,non-CU,non-CU,0.995089,CU,0.004911
407_000228.jpg,non-CU,non-CU,0.988033,CU,0.0119667
407_000927.jpg,non-CU,non-CU,0.795825,CU,0.204175
368_001220.jpg,non-CU,non-CU,0.979934,CU,0.0200663
31_003051.jpg,non-CU,non-CU,0.990547,CU,0.00945285
1349_003094.jpg,non-CU,non-CU,0.988477,CU,0.0115233
1303_002102.jpg,non-CU,non-CU,0.995088,CU,0.00491183
142_000558.jpg,non-CU,CU,0.560842,non-CU,0.439158
344_004687.jpg,non-CU,non-CU,0.996605,CU,0.00339534
1442_003502.jpg,non-CU,non-CU,0.758969,CU,0.241031
147_000748.jpg,non-CU,non-CU,0.997116,CU,0.00288417
1297_002404.jpg,non-CU,non-CU,0.931596,CU,0.0684044
292_000351.jpg,non-CU,non-CU,0.547839,CU,0.452161
7_002157.jpg,non-CU,non-CU,0.990994,CU,0.00900606
146_001690.jpg,non-CU,CU,0.830808,non-CU,0.169192
368_000032.jpg,non-CU,non-CU,0.920058,CU,0.0799416
7_001522.jpg,non-CU,non-CU,0.93999,CU,0.0600099
255_002013.jpg,non-CU,CU,0.72847,non-CU,0.27153
144_002614.jpg,non-CU,non-CU,0.997569,CU,0.00243123
74_000979.jpg,non-CU,non-CU,0.99601,CU,0.00398956
74_000922.jpg,non-CU,non-CU,0.997597,CU,0.00240308
1442_004079.jpg,non-CU,non-CU,0.685299,CU,0.314701
344_002237.jpg,non-CU,non-CU,0.533693,CU,0.466307
1388_000310.jpg,non-CU,non-CU,0.713429,CU,0.286571
1342_004666.jpg,non-CU,non-CU,0.992057,CU,0.00794263
1370_000593.jpg,non-CU,non-CU,0.881672,CU,0.118328
292_006197.jpg,non-CU,non-CU,0.967986,CU,0.0320142
292_003982.jpg,non-CU,CU,0.713077,non-CU,0.286923
1324_000662.jpg,non-CU,non-CU,0.721536,CU,0.278464
1349_004816.jpg,non-CU,non-CU,0.903122,CU,0.0968784
74_000586.jpg,non-CU,non-CU,0.998572,CU,0.00142819
146_002008.jpg,non-CU,non-CU,0.980711,CU,0.0192889
1303_001777.jpg,non-CU,non-CU,0.768034,CU,0.231966
74_000904.jpg,non-CU,non-CU,0.997805,CU,0.00219483
142_000281.jpg,non-CU,CU,0.633763,non-CU,0.366237
255_001998.jpg,non-CU,non-CU,0.641934,CU,0.358066
215_004533.jpg,non-CU,non-CU,0.996218,CU,0.0037821
292_000464.jpg,non-CU,CU,0.530577,non-CU,0.469423
7_000688.jpg,non-CU,non-CU,0.979511,CU,0.0204887
407_000747.jpg,non-CU,non-CU,0.969408,CU,0.0305919
1382_002993.jpg,non-CU,CU,0.721488,non-CU,0.278512
1303_002117.jpg,non-CU,non-CU,0.997768,CU,0.00223165
146_001719.jpg,non-CU,CU,0.747633,non-CU,0.252367
1380_001273.jpg,non-CU,non-CU,0.993182,CU,0.00681824
242_000836.jpg,non-CU,non-CU,0.999809,CU,0.000190756
142_000757.jpg,non-CU,non-CU,0.999395,CU,0.00060468
407_000745.jpg,non-CU,non-CU,0.938921,CU,0.0610788
242_002522.jpg,non-CU,non-CU,0.995859,CU,0.00414091
368_001070.jpg,non-CU,non-CU,0.944598,CU,0.0554016
1297_005305.jpg,non-CU,non-CU,0.996362,CU,0.00363771
1372_002728.jpg,non-CU,non-CU,0.992949,CU,0.00705095
924_000179.jpg,non-CU,non-CU,0.736046,CU,0.263954
142_003017.jpg,non-CU,non-CU,0.573083,CU,0.426917
242_002491.jpg,non-CU,non-CU,0.91346,CU,0.0865403
147_004905.jpg,non-CU,non-CU,0.61867,CU,0.38133
146_000013.jpg,non-CU,CU,0.767695,non-CU,0.232305
1442_003147.jpg,non-CU,non-CU,0.76361,CU,0.23639
1370_003948.jpg,non-CU,CU,0.552025,non-CU,0.447975
1388_000733.jpg,non-CU,non-CU,0.908521,CU,0.091479
924_003111.jpg,non-CU,non-CU,0.78497,CU,0.21503
1324_000409.jpg,non-CU,non-CU,0.983167,CU,0.0168328
1442_004480.jpg,non-CU,non-CU,0.575323,CU,0.424677
344_005741.jpg,non-CU,non-CU,0.969932,CU,0.0300678
74_001486.jpg,non-CU,non-CU,0.997156,CU,0.00284363
1303_001772.jpg,non-CU,non-CU,0.947779,CU,0.0522206
292_003956.jpg,non-CU,CU,0.712454,non-CU,0.287546
74_000447.jpg,non-CU,non-CU,0.999548,CU,0.000451935
685_004151.jpg,non-CU,CU,0.542595,non-CU,0.457405
255_001241.jpg,non-CU,non-CU,0.742873,CU,0.257127
7_001903.jpg,non-CU,non-CU,0.986791,CU,0.0132092
255_001948.jpg,non-CU,non-CU,0.551904,CU,0.448096
1380_009250.jpg,non-CU,non-CU,0.963477,CU,0.0365231
255_001570.jpg,non-CU,non-CU,0.775631,CU,0.224369
215_001284.jpg,non-CU,non-CU,0.9818,CU,0.0181997
146_000270.jpg,non-CU,non-CU,0.987323,CU,0.0126766
1442_002031.jpg,non-CU,non-CU,0.863586,CU,0.136414
1342_000248.jpg,non-CU,non-CU,0.999934,CU,6.63736e-05
74_000698.jpg,non-CU,non-CU,0.998589,CU,0.00141127
1391_010562.jpg,non-CU,CU,0.840418,non-CU,0.159582
1324_003349.jpg,non-CU,non-CU,0.892036,CU,0.107964
1342_005315.jpg,non-CU,non-CU,0.710096,CU,0.289904
1324_003046.jpg,non-CU,non-CU,0.824028,CU,0.175972
1342_004126.jpg,non-CU,non-CU,0.999907,CU,9.27598e-05
31_002048.jpg,non-CU,non-CU,0.992195,CU,0.00780464
144_001816.jpg,non-CU,non-CU,0.985452,CU,0.0145481
368_000660.jpg,non-CU,non-CU,0.99474,CU,0.00526048
147_002161.jpg,non-CU,non-CU,0.958548,CU,0.041452
924_003330.jpg,non-CU,non-CU,0.841312,CU,0.158688
1442_003856.jpg,non-CU,non-CU,0.927903,CU,0.0720968
292_000529.jpg,non-CU,non-CU,0.859642,CU,0.140358
304_000731.jpg,non-CU,CU,0.886728,non-CU,0.113272
304_003246.jpg,non-CU,CU,0.688766,non-CU,0.311234
146_001693.jpg,non-CU,non-CU,0.652204,CU,0.347796
357_003638.jpg,non-CU,non-CU,0.819856,CU,0.180144
1316_000952.jpg,non-CU,non-CU,0.999532,CU,0.000468205
304_000357.jpg,non-CU,non-CU,0.999705,CU,0.00029525
147_000758.jpg,non-CU,non-CU,0.999849,CU,0.000150826
74_000078.jpg,non-CU,non-CU,0.874456,CU,0.125544
292_000530.jpg,non-CU,non-CU,0.881879,CU,0.118121
304_000667.jpg,non-CU,non-CU,0.998478,CU,0.00152211
924_003632.jpg,non-CU,non-CU,0.556294,CU,0.443706
344_004850.jpg,non-CU,non-CU,0.999382,CU,0.000618042
144_001509.jpg,non-CU,non-CU,0.737763,CU,0.262237
1442_000005.jpg,non-CU,non-CU,0.922058,CU,0.0779415
304_001290.jpg,non-CU,non-CU,0.98459,CU,0.0154095
1324_003669.jpg,non-CU,CU,0.571675,non-CU,0.428325
304_001607.jpg,non-CU,non-CU,0.854071,CU,0.145929
368_000025.jpg,non-CU,non-CU,0.948417,CU,0.0515828
1303_008459.jpg,non-CU,non-CU,0.993255,CU,0.00674509
1293_004728.jpg,non-CU,non-CU,0.998339,CU,0.00166139
685_005655.jpg,non-CU,non-CU,0.932274,CU,0.0677263
136_002680.jpg,non-CU,non-CU,0.997283,CU,0.00271665
1342_004073.jpg,non-CU,non-CU,0.999801,CU,0.000199165
142_000547.jpg,non-CU,non-CU,0.969421,CU,0.0305792
1349_004770.jpg,non-CU,non-CU,0.948945,CU,0.0510552
1316_004271.jpg,non-CU,non-CU,0.861575,CU,0.138424
950_010419.jpg,non-CU,CU,0.771224,non-CU,0.228776
407_000910.jpg,non-CU,non-CU,0.706788,CU,0.293212
1297_000995.jpg,non-CU,non-CU,0.972495,CU,0.0275048
7_000996.jpg,non-CU,non-CU,0.999793,CU,0.00020671
147_000434.jpg,non-CU,non-CU,0.935785,CU,0.0642146
7_001820.jpg,non-CU,non-CU,0.679838,CU,0.320162
685_006518.jpg,non-CU,CU,0.649162,non-CU,0.350838
924_003135.jpg,non-CU,non-CU,0.760319,CU,0.239681
1342_000328.jpg,non-CU,non-CU,0.999912,CU,8.835e-05
1316_002095.jpg,non-CU,CU,0.841137,non-CU,0.158863
1316_002259.jpg,non-CU,non-CU,0.65382,CU,0.34618
344_002547.jpg,non-CU,non-CU,0.635659,CU,0.364341
292_000457.jpg,non-CU,CU,0.540722,non-CU,0.459278
1349_004709.jpg,non-CU,non-CU,0.979795,CU,0.020205
144_001985.jpg,non-CU,non-CU,0.941922,CU,0.0580783
1293_001402.jpg,non-CU,non-CU,0.911039,CU,0.0889614
255_002353.jpg,non-CU,non-CU,0.898143,CU,0.101857
407_000956.jpg,non-CU,non-CU,0.540623,CU,0.459377
255_000074.jpg,non-CU,non-CU,0.867785,CU,0.132215
1297_003345.jpg,non-CU,non-CU,0.993056,CU,0.0069444
31_001662.jpg,non-CU,non-CU,0.976212,CU,0.0237879
685_005278.jpg,non-CU,CU,0.519728,non-CU,0.480272
1382_006522.jpg,non-CU,non-CU,0.921976,CU,0.0780241
74_000415.jpg,non-CU,non-CU,0.931409,CU,0.0685913
1342_004295.jpg,non-CU,non-CU,0.999658,CU,0.000342273
147_002332.jpg,non-CU,non-CU,0.986104,CU,0.0138962
1303_006881.jpg,non-CU,non-CU,0.992003,CU,0.00799693
1322_005070.jpg,non-CU,non-CU,0.565387,CU,0.434613
242_001097.jpg,non-CU,non-CU,0.836797,CU,0.163203
685_003541.jpg,non-CU,CU,0.729458,non-CU,0.270542
407_000803.jpg,non-CU,non-CU,0.955745,CU,0.0442546
1297_005703.jpg,non-CU,non-CU,0.989614,CU,0.0103858
1316_005173.jpg,non-CU,non-CU,0.998828,CU,0.00117167
685_000303.jpg,non-CU,non-CU,0.985704,CU,0.0142955
142_000268.jpg,non-CU,non-CU,0.8787,CU,0.1213
147_004721.jpg,non-CU,non-CU,0.944702,CU,0.0552977
147_001149.jpg,non-CU,non-CU,0.86938,CU,0.13062
1324_003573.jpg,non-CU,non-CU,0.768778,CU,0.231222
147_000860.jpg,non-CU,non-CU,0.971137,CU,0.0288628
7_001198.jpg,non-CU,non-CU,0.790059,CU,0.209941
1382_006161.jpg,non-CU,non-CU,0.966762,CU,0.0332378
407_000701.jpg,non-CU,non-CU,0.964411,CU,0.0355886
146_000335.jpg,non-CU,non-CU,0.994883,CU,0.00511719
1427_000261.jpg,non-CU,non-CU,0.999215,CU,0.000784712
1370_009152.jpg,non-CU,CU,0.70057,non-CU,0.29943
147_002299.jpg,non-CU,non-CU,0.931315,CU,0.0686854
1342_004956.jpg,non-CU,non-CU,0.963339,CU,0.0366605
1442_000004.jpg,non-CU,non-CU,0.931659,CU,0.0683406
407_000298.jpg,non-CU,non-CU,0.883248,CU,0.116752
304_002560.jpg,non-CU,non-CU,0.968926,CU,0.0310738
1388_001046.jpg,non-CU,non-CU,0.91216,CU,0.0878406
407_000819.jpg,non-CU,non-CU,0.990852,CU,0.00914819
1427_000274.jpg,non-CU,non-CU,0.999138,CU,0.000862041
1293_001424.jpg,non-CU,non-CU,0.956558,CU,0.0434425
1307_003036.jpg,non-CU,non-CU,0.718796,CU,0.281204
1372_002827.jpg,non-CU,non-CU,0.983899,CU,0.0161009
7_001921.jpg,non-CU,non-CU,0.984694,CU,0.0153059
1324_003293.jpg,non-CU,non-CU,0.521066,CU,0.478934
146_000014.jpg,non-CU,CU,0.80538,non-CU,0.19462
1380_008175.jpg,non-CU,non-CU,0.997031,CU,0.00296916
292_000397.jpg,non-CU,non-CU,0.576465,CU,0.423535
74_000925.jpg,non-CU,non-CU,0.995759,CU,0.00424084
142_000549.jpg,non-CU,non-CU,0.885193,CU,0.114807
1372_002676.jpg,non-CU,non-CU,0.99852,CU,0.00148022
7_000375.jpg,non-CU,non-CU,0.958847,CU,0.0411532
1382_006933.jpg,non-CU,non-CU,0.510462,CU,0.489539
368_000040.jpg,non-CU,non-CU,0.953354,CU,0.0466462
242_000171.jpg,non-CU,non-CU,0.999886,CU,0.000114464
7_001003.jpg,non-CU,non-CU,0.669534,CU,0.330466
56_007342.jpg,non-CU,non-CU,0.923556,CU,0.0764442
74_001092.jpg,non-CU,non-CU,0.99981,CU,0.000190507
142_003000.jpg,non-CU,CU,0.637862,non-CU,0.362138
1380_010837.jpg,non-CU,non-CU,0.999479,CU,0.00052131
255_002337.jpg,non-CU,non-CU,0.983738,CU,0.0162615
31_003637.jpg,non-CU,non-CU,0.780991,CU,0.219009
255_001787.jpg,non-CU,non-CU,0.8155,CU,0.1845
924_000114.jpg,non-CU,non-CU,0.990891,CU,0.00910883
344_002131.jpg,non-CU,non-CU,0.693388,CU,0.306612
1388_001062.jpg,non-CU,non-CU,0.839005,CU,0.160995
1316_001128.jpg,non-CU,non-CU,0.993796,CU,0.00620453
1372_000034.jpg,non-CU,non-CU,0.999495,CU,0.000505477
304_003567.jpg,non-CU,non-CU,0.989579,CU,0.0104213
1324_000053.jpg,non-CU,non-CU,0.99765,CU,0.00234994
146_001968.jpg,non-CU,non-CU,0.969502,CU,0.030498
1382_006962.jpg,non-CU,non-CU,0.631935,CU,0.368065
368_001491.jpg,non-CU,non-CU,0.970852,CU,0.0291475
685_003826.jpg,non-CU,CU,0.692282,non-CU,0.307718
56_006694.jpg,non-CU,non-CU,0.99509,CU,0.00490976
1303_010644.jpg,non-CU,non-CU,0.995703,CU,0.00429656
1349_005547.jpg,non-CU,CU,0.844352,non-CU,0.155648
146_000280.jpg,non-CU,non-CU,0.989341,CU,0.0106587
142_001811.jpg,non-CU,CU,0.753519,non-CU,0.246481
144_001671.jpg,non-CU,non-CU,0.962876,CU,0.0371238
142_000553.jpg,non-CU,non-CU,0.808906,CU,0.191094
142_000265.jpg,non-CU,non-CU,0.988287,CU,0.011713
255_001585.jpg,non-CU,non-CU,0.510626,CU,0.489374
147_001297.jpg,non-CU,non-CU,0.946109,CU,0.0538906
7_001413.jpg,non-CU,non-CU,0.968135,CU,0.0318654
7_001855.jpg,non-CU,non-CU,0.981167,CU,0.0188329
242_003575.jpg,non-CU,non-CU,0.948809,CU,0.051191
255_001170.jpg,non-CU,non-CU,0.664342,CU,0.335658
31_003726.jpg,non-CU,non-CU,0.603679,CU,0.396321
407_000932.jpg,non-CU,non-CU,0.758627,CU,0.241373
146_001703.jpg,non-CU,CU,0.94926,non-CU,0.0507402
685_003823.jpg,non-CU,CU,0.727525,non-CU,0.272475
950_000601.jpg,non-CU,non-CU,0.997491,CU,0.00250859
924_001650.jpg,non-CU,CU,0.503683,non-CU,0.496317
56_003491.jpg,non-CU,non-CU,0.972769,CU,0.0272311
1307_002498.jpg,non-CU,non-CU,0.922577,CU,0.0774232
407_000876.jpg,non-CU,non-CU,0.725341,CU,0.274658
147_001721.jpg,non-CU,non-CU,0.96769,CU,0.0323105
1307_002496.jpg,non-CU,non-CU,0.922651,CU,0.0773486
292_002429.jpg,non-CU,non-CU,0.972403,CU,0.0275968
1349_000144.jpg,non-CU,non-CU,0.985107,CU,0.0148933
142_002493.jpg,non-CU,non-CU,0.641338,CU,0.358662
407_000826.jpg,non-CU,non-CU,0.983478,CU,0.0165219
31_000635.jpg,non-CU,non-CU,0.983944,CU,0.0160564
685_003903.jpg,non-CU,CU,0.873758,non-CU,0.126242
1372_000041.jpg,non-CU,non-CU,0.999608,CU,0.000392136
950_010718.jpg,non-CU,non-CU,0.685061,CU,0.314939
1316_004812.jpg,non-CU,non-CU,0.867242,CU,0.132758
1388_000620.jpg,non-CU,non-CU,0.825831,CU,0.174169
685_008479.jpg,non-CU,non-CU,0.919457,CU,0.0805433
1388_000275.jpg,non-CU,non-CU,0.911969,CU,0.0880308
950_002710.jpg,non-CU,non-CU,0.846583,CU,0.153417
344_004841.jpg,non-CU,non-CU,0.999755,CU,0.000244579
1297_001436.jpg,non-CU,non-CU,0.999557,CU,0.000442938
242_003569.jpg,non-CU,non-CU,0.974547,CU,0.025453
1342_005048.jpg,non-CU,non-CU,0.995965,CU,0.00403471
1297_004488.jpg,non-CU,non-CU,0.973637,CU,0.0263625
1316_004338.jpg,non-CU,non-CU,0.919683,CU,0.0803172
1388_001375.jpg,non-CU,non-CU,0.953363,CU,0.0466373
1297_003794.jpg,non-CU,non-CU,0.98625,CU,0.0137496
146_001860.jpg,non-CU,non-CU,0.975511,CU,0.0244889
1342_000999.jpg,non-CU,non-CU,0.871664,CU,0.128336
146_001728.jpg,non-CU,CU,0.878427,non-CU,0.121573
292_002017.jpg,non-CU,non-CU,0.97388,CU,0.0261198
1388_001040.jpg,non-CU,non-CU,0.905221,CU,0.0947792
950_004187.jpg,non-CU,CU,0.531743,non-CU,0.468257
7_002079.jpg,non-CU,non-CU,0.681213,CU,0.318787
950_002518.jpg,non-CU,non-CU,0.837197,CU,0.162803
368_001151.jpg,non-CU,non-CU,0.967093,CU,0.0329074
142_001664.jpg,non-CU,non-CU,0.792213,CU,0.207787
242_000439.jpg,non-CU,non-CU,0.99997,CU,3.04015e-05
685_000675.jpg,non-CU,non-CU,0.929688,CU,0.0703116
368_000046.jpg,non-CU,non-CU,0.954466,CU,0.0455343
1342_004790.jpg,non-CU,non-CU,0.924567,CU,0.0754334
142_000084.jpg,non-CU,non-CU,0.999339,CU,0.000661299
242_002545.jpg,non-CU,non-CU,0.966887,CU,0.0331127
368_000026.jpg,non-CU,non-CU,0.938754,CU,0.061246
368_001190.jpg,non-CU,non-CU,0.980383,CU,0.0196169
1303_005748.jpg,non-CU,non-CU,0.993466,CU,0.00653432
146_001922.jpg,non-CU,non-CU,0.916291,CU,0.0837092
357_006482.jpg,non-CU,non-CU,0.982877,CU,0.017123
142_000565.jpg,non-CU,non-CU,0.605919,CU,0.394081
1372_000016.jpg,non-CU,non-CU,0.998859,CU,0.00114059
142_001005.jpg,non-CU,non-CU,0.996795,CU,0.00320462
146_001726.jpg,non-CU,CU,0.575956,non-CU,0.424044
242_000521.jpg,non-CU,non-CU,0.999874,CU,0.000125827
738_001309.jpg,non-CU,non-CU,0.977715,CU,0.0222853
147_002027.jpg,non-CU,non-CU,0.979215,CU,0.0207847
1342_004966.jpg,non-CU,non-CU,0.924138,CU,0.0758621
292_000188.jpg,non-CU,non-CU,0.569248,CU,0.430753
7_000969.jpg,non-CU,non-CU,0.999505,CU,0.000495049
147_003085.jpg,non-CU,non-CU,0.935418,CU,0.0645822
950_000454.jpg,non-CU,non-CU,0.997113,CU,0.00288705
1442_004014.jpg,non-CU,non-CU,0.837618,CU,0.162382
1297_003194.jpg,non-CU,non-CU,0.82488,CU,0.17512
1388_000796.jpg,non-CU,non-CU,0.994469,CU,0.00553113
147_004695.jpg,non-CU,non-CU,0.718985,CU,0.281015
1303_000000.jpg,non-CU,non-CU,0.999954,CU,4.59292e-05
255_001007.jpg,non-CU,CU,0.791687,non-CU,0.208313
74_000804.jpg,non-CU,non-CU,0.9888,CU,0.0111998
146_001913.jpg,non-CU,non-CU,0.934625,CU,0.0653751
31_001696.jpg,non-CU,non-CU,0.999823,CU,0.00017743
950_002555.jpg,non-CU,CU,0.634068,non-CU,0.365932
1388_000656.jpg,non-CU,non-CU,0.733586,CU,0.266414
142_000722.jpg,non-CU,non-CU,0.999579,CU,0.000421225
1380_003254.jpg,non-CU,non-CU,0.93179,CU,0.0682095
1442_004369.jpg,non-CU,non-CU,0.666035,CU,0.333965
924_000150.jpg,non-CU,non-CU,0.892955,CU,0.107045
7_000726.jpg,non-CU,non-CU,0.980005,CU,0.0199951
407_000192.jpg,non-CU,non-CU,0.744016,CU,0.255984
1293_002638.jpg,non-CU,non-CU,0.987302,CU,0.012698
31_002889.jpg,non-CU,non-CU,0.983366,CU,0.0166336
1382_000902.jpg,non-CU,non-CU,0.637803,CU,0.362197
407_000711.jpg,non-CU,non-CU,0.85415,CU,0.14585
255_001824.jpg,non-CU,non-CU,0.972064,CU,0.0279362
407_000917.jpg,non-CU,non-CU,0.705067,CU,0.294933
292_000379.jpg,non-CU,CU,0.565852,non-CU,0.434148
407_000100.jpg,non-CU,non-CU,0.695795,CU,0.304205
292_006100.jpg,non-CU,non-CU,0.911118,CU,0.088882
1316_004571.jpg,non-CU,non-CU,0.990126,CU,0.00987424
147_002012.jpg,non-CU,non-CU,0.969981,CU,0.0300193
215_003079.jpg,non-CU,non-CU,0.980481,CU,0.0195191
56_000756.jpg,non-CU,non-CU,0.503784,CU,0.496216
242_000820.jpg,non-CU,non-CU,0.999054,CU,0.000945459
344_000286.jpg,non-CU,non-CU,0.994537,CU,0.00546278
1342_005334.jpg,non-CU,non-CU,0.674494,CU,0.325506
292_000362.jpg,non-CU,non-CU,0.596602,CU,0.403398
1388_001613.jpg,non-CU,non-CU,0.992452,CU,0.00754774
